resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name,lad17nm
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR029,South Marston Hotel And Spa Old Vicarage LaneSouth Marston Swindon SN3 4SH,,yes,,permissioned,full planning permission,,51.587405,-1.719676,2.49,70,70,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR030,"Former Woolworth Distribution Centre, Faraday Road, Dorcan, SN3 5HH, Now known as Ignition Park",,yes,,permissioned,outline planning permission,,51.557048,-1.726309,9.31,165,165,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR033,"Land To The Rear Of 89, 91 & 93 Ermin Street, Blunsdon, Swindon, SN26 8AA",,yes,,permissioned,full planning permission,,51.611763,-1.794441,0.62,14,14,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR038,"28 & 29 Newport Street, Old Town, Swindon",,yes,,permissioned,full planning permission,,51.550054,-1.775882,0.02,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR040,Land Off Kingsdown RoadKingsdown RoadKingsdownSwindon,,yes,,permissioned,reserved matters approval,,51.598333,-1.746768,2.16,160,160,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR045,Selina House 192 Oxford RoadStratton St MargaretSwindonSN3 4HA,,yes,,permissioned,full planning permission,,51.574131,-1.751255,0.153,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR049,"Union Square, Swindon",,yes,,permissioned,outline planning permission,,51.563264,-1.781726,10.18,405,405,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,18HMR050,Land At Marlborough ParkSwindon,,yes,,permissioned,full planning permission,,51.540781,-1.766698,15.3,91,91,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181901,Crown Timber Site Unit A Thornhill Industrial Estate outh Marston Swindon,,yes,,permissioned,outline planning permission,,51.586939,-1.729012,2.1,47,47,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181915,Bus Depot Eastcott RoadOld TownSwindonSN1 3LS,,yes,,permissioned,full planning permission,,51.554122,-1.780691,0.63,45,45,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181917,Morris Street Club 20-22 Morris Street Rodbourne Swindon SN2 2HU,,yes,,permissioned,full planning permission,,51.565596,-1.801562,0.04,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181918,Coachbuilders House Stratton Road Stratton St Margaret Swindon,,yes,,permissioned,full planning permission,,51.570294,-1.762084,0.23,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181920,175-176 Manchester Road Swindon SN1 1TU,,yes,,permissioned,full planning permission,,51.564644,-1.782897,0.18,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181922,2 Temple Chambers Temple StreetSwindonSN1 1SQ,,yes,,permissioned,full planning permission,,51.55904,-1.782661,0.01,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181923,53 Victoria RoadOld TownSwindonSN1 3AY,,yes,,permissioned,other,,51.555757,-1.777846,,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,PP181924,99-100 Victoria RoadOld TownSwindonSN1 3BE,,yes,,permissioned,other,,51.553074,-1.77671,,31,31,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0308,Northern Gateway,,yes,,permissioned,,,51.602264,-1.782501,2.332,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0311,"Petrol Filling Station, Rodbourne Road",,yes,,not permissioned,,,51.570475,-1.8007,0.332,7,7,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0313,Toothill Village Centre,,yes,,not permissioned,,,51.553401,-1.821724,1.417,71,71,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0314,Moredon Rec,,yes,,not permissioned,,,51.577417,-1.809628,2.659,60,60,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0315,Stratton Education Centre,,yes,,not permissioned,,,51.585492,-1.767875,0.302,9,9,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0318,"Contract House, Unit 5 Bramble Road Elgin Swindon SN2 8HB",,yes,,permissioned,,,51.576361,-1.765075,0.391,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0322,"Unit 4 Hunts Rise, Swindon SN3 4TW",,yes,,permissioned,full planning permission,,51.602284,-1.738608,0.533,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0352,"Land At Radway Road, Stratton St Margaret, Swindon SN3 4ND",,yes,,permissioned,full planning permission,,51.581743,-1.758157,2.195,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0381,The Limes,,yes,,not permissioned,,,51.584777,-1.76652,0.316,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0401,North of Gateway North,,yes,,not permissioned,,,51.605624,-1.786784,5.155,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0402,South of Gateway North,,yes,,not permissioned,,,51.601806,-1.787313,2.338,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0413,The Wheatsheaf Public House 33-36 Dores Road Upper Stratton,,yes,,permissioned,full planning permission,,51.584301,-1.768977,0.186,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0415,Land To The Rear Of 27 Eastcott Hill,,yes,,permissioned,full planning permission,,51.556066,-1.783774,0.026,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0416,3 Temple Chambers Temple Street,,yes,,permissioned,full planning permission,,51.559009,-1.782747,0.015,5,5,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0418,Southdown Nursing Home 17 Church Road Wanborough,,yes,,permissioned,full planning permission,,51.541934,-1.700211,0.185,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0420,First Floor 17-21 High Street Old Town,,yes,,permissioned,other,,51.55177,-1.773606,0.042,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0424,"Former Zarlink Factory, Darby Close, Swindon",,yes,,not permissioned,,,51.573069,-1.808924,1.169,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0430,"Brunel West Car Park and House of Fraser, Swindon",,yes,,not permissioned,,,51.560375,-1.787892,0.846,154,154,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0433,Swindon Station Redevelopment,,yes,,not permissioned,,,51.564983,-1.786795,4.536,85,85,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0434,"Manor Farm, Hannington",,yes,,permissioned,full planning permission,,51.63734,-1.752111,0.672,8,8,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0436,County Ground Depot,,yes,,not permissioned,,,51.566369,-1.773771,0.426,19,19,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0448,"Burderop Park, Wroughton",,yes,,permissioned,full planning permission,,51.519628,-1.762652,12.6,77,77,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0458,"Croft Yard, Ham Road, Wanborough",,yes,,not permissioned,,,51.542342,-1.69719,0.317,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,S0476,"The 12 Bar, 179 Westcott Place, Swindon",,yes,,permissioned,full planning permission,,51.558215,-1.795758,0.072,11,11,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0006,"Land north of Edison Road, Dorcan",,yes,not owned by a public authority,not permissioned,,,51.555305,-1.727288,1.665,50,50,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0024,"Oak House, Rivermead Drive, Swindon",,yes,not owned by a public authority,not permissioned,,,51.569192,-1.826729,2.522,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0070,Nythe Complex,,yes,owned by a public authority,not permissioned,,,51.565407,-1.741264,0.934,28,28,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0093,"Former youth Centre, Sparcells",,yes,,permissioned,full planning permission,,51.5782,-1.830491,0.14,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0099,North Star (Former Clares Site and Oasis Leisure Centre),,yes,,permissioned,full planning permission,,51.568885,-1.792698,13.055,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0120,Fleetway House,,yes,,permissioned,other,,51.562094,-1.787231,0.18,12,12,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0122,"39-45 Fleet Street, Swindon",,yes,,not permissioned,full planning permission,,51.562884,-1.785588,0.085,16,16,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0125,"Falcon House, Fleming Way Car Park, Debenhams and 17 The Parade",,yes,,permissioned,,,51.562069,-1.782885,0.846,90,90,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0126,One Sanford Street,,yes,,permissioned,,,51.561682,-1.782989,0.144,40,40,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0128,Swindon Station Car Park (South),,yes,,not permissioned,,,51.564088,-1.787929,1.838,160,160,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0129,Swindon Station Car Park (North),,yes,,not permissioned,,,51.56595,-1.786559,0.522,52,52,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0132,Princes Street Car Park,,yes,,not permissioned,other,,51.560219,-1.78102,0.34,17,17,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0133,Commercial Road Car Park,,yes,,not permissioned,,,51.559281,-1.786966,0.053,10,10,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0140,Signal Point,,yes,,not permissioned,,,51.565051,-1.785977,0.427,86,86,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0142,"Locarno, Dammas Lane Car Park and The Planks Car Park",,yes,,not permissioned,,,51.551092,-1.772942,0.459,15,15,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0146,The Parade Multistorey Car Park,,yes,,not permissioned,,,51.562757,-1.784969,0.177,36,36,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0147,Former Wyvern Multistorey Car Park,,yes,,not permissioned,,,51.560406,-1.781744,0.193,38,38,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0148,Wyvern Theatre and Car Park,,yes,,not permissioned,other,,51.559569,-1.78147,0.325,46,46,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0150,The Carriage Works,,yes,,not permissioned,full planning permission,,51.562985,-1.790782,1.518,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0156,Swindon Advertiser Offices,,yes,,permissioned,full planning permission,,51.553079,-1.77708,0.146,31,31,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0157,"Land South of Church Road, Old Town",,yes,,pending decision,,,51.553607,-1.776215,0.07,14,14,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0158,"Pope Bros Builders Yard, Cricklade Street",,yes,,pending decision,,,51.553553,-1.775528,0.116,12,12,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0168,20 Fleet Street,,yes,,not permissioned,,,51.562849,-1.786688,0.049,10,10,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0170,32-34 Bridge Street,,yes,,not permissioned,full planning permission,,51.562096,-1.78608,0.032,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0171,Theatre Square,,yes,,not permissioned,,,51.559364,-1.780953,0.407,21,21,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0183,"Land to the east of Newburgh Place, in front of Tesco Express",,yes,,not permissioned,,,51.63348,-1.714859,0.968,29,29,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0191,Land at Pinehurst Road inside 'The Circle',,yes,,not permissioned,,,51.582454,-1.779918,0.496,15,15,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0204,In front of 68 Oaksey Road,,yes,,not permissioned,,,51.590188,-1.78206,0.186,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0233,Castle View Depot and garages,,yes,,not permissioned,,,51.515959,-1.725754,0.169,4,4,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0239,Groundwell Park and Ride,,yes,not owned by a public authority,not permissioned,,,51.595747,-1.77729,1.702,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0245,Manor Garden Centre and surrounding,,yes,,not permissioned,,,51.577173,-1.805642,3.3,9,9,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0246,Garage block east of Greenhill Road,,yes,,not permissioned,,,51.580833,-1.806867,0.199,6,6,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0264,Garages at Wingfield Ave,,yes,,not permissioned,,,51.59731,-1.78152,0.23,7,7,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0276,Liden Local Centre,,yes,,not permissioned,,,51.548034,-1.730629,1.582,79,79,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0297,Pipers Way Park and Ride,,yes,,not permissioned,,,51.538807,-1.782509,5.271,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
2019-12-15,2019-12-15,local-authority-eng:SWD,s0298,Barnfield Road,,yes,,not permissioned,,,51.570172,-1.807993,0.749,,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05,Swindon Borough Council,E06000030
