organisation,latitude,longitude,hectares,end-date
local-authority-eng:WND,51.456523,-0.203898,0.04,
local-authority-eng:WND,51.464647,-0.216493,0.08,
local-authority-eng:WND,51.424197,-0.163437,0.06,
local-authority-eng:WND,51.422862,-0.160872,0.1,
local-authority-eng:WND,51.427491,-0.167635,0.03,
local-authority-eng:WND,51.447904,-0.219563,1.25,
local-authority-eng:WND,51.470566,-0.172793,0.04,
local-authority-eng:WND,51.474429,-0.135962,0.02,
local-authority-eng:WND,51.459523,-0.212504,0.21,
local-authority-eng:WND,51.468889,-0.171333,0.07,
local-authority-eng:WND,51.425724,-0.164454,0.16,
local-authority-eng:WND,51.446704,-0.162735,0.03,
local-authority-eng:WND,51.470159,-0.175501,0.09,
local-authority-eng:WND,51.448204,-0.215594,0.06,
local-authority-eng:WND,51.428746,-0.16793,0.1,
local-authority-eng:WND,51.462681,-0.207875,0.25,
local-authority-eng:WND,51.469464,-0.178265,0.04,
local-authority-eng:WND,51.437913,-0.144685,0.08,
local-authority-eng:WND,51.454501,-0.182919,0.18,
local-authority-eng:WND,51.462238,-0.217163,0.04,
local-authority-eng:WND,51.474272,-0.158461,0.34,
local-authority-eng:WND,51.456306,-0.196767,0.04,
local-authority-eng:WND,51.465505,-0.182756,0.05,
local-authority-eng:WND,51.439252,-0.155466,0.11,
local-authority-eng:WND,51.471692,-0.175771,0.03,
local-authority-eng:WND,51.47549,-0.135385,0.13,
local-authority-eng:WND,51.476204,-0.14643,1.84,
local-authority-eng:WND,51.426126,-0.169502,0.18,
local-authority-eng:WND,51.460744,-0.197082,0.3,
local-authority-eng:WND,51.480154,-0.134663,0.78,
local-authority-eng:WND,51.453839,-0.19305,0.05,
local-authority-eng:WND,51.469961,-0.168022,0.09,
local-authority-eng:WND,51.473964,-0.157206,0.05,
local-authority-eng:WND,51.440373,-0.197495,0.06,
local-authority-eng:WND,51.465098,-0.156685,0.09,
local-authority-eng:WND,51.423691,-0.141593,0.13,
local-authority-eng:WND,51.444009,-0.152569,0.05,
local-authority-eng:WND,51.43729,-0.16225,0.1,
local-authority-eng:WND,51.439518,-0.156362,0.13,
local-authority-eng:WND,51.45056,-0.148289,0.04,
local-authority-eng:WND,51.461044,-0.202526,0.1,
local-authority-eng:WND,51.471932,-0.155502,0.07,
local-authority-eng:WND,51.4264,-0.168599,0.35,
local-authority-eng:WND,51.450801,-0.144753,0.03,
local-authority-eng:WND,51.450977,-0.153655,0.18,
local-authority-eng:WND,51.418271,-0.144589,0.06,
local-authority-eng:WND,51.474237,-0.175238,0.23,
local-authority-eng:WND,51.44891,-0.147463,0.23,
local-authority-eng:WND,51.449194,-0.189232,0.13,
local-authority-eng:WND,51.44448,-0.207321,0.1,
local-authority-eng:WND,51.464278,-0.182474,0.14,
local-authority-eng:WND,51.450566,-0.186659,0.14,
local-authority-eng:WND,51.442513,-0.188144,0.03,
local-authority-eng:WND,51.47398,-0.157032,0.04,
local-authority-eng:WND,51.46399,-0.227719,0.46,
local-authority-eng:WND,51.457718,-0.194466,0.29,
local-authority-eng:WND,51.454475,-0.210484,0.05,
local-authority-eng:WND,51.462985,-0.207762,0.02,
local-authority-eng:WND,51.456638,-0.200828,0.04,
local-authority-eng:WND,51.450794,-0.178763,0.37,
local-authority-eng:WND,51.463116,-0.168483,0.15,
local-authority-eng:WND,51.433533,-0.180816,0.02,
local-authority-eng:WND,51.46946,-0.171066,0.09,
local-authority-eng:WND,51.441051,-0.146371,0.04,
local-authority-eng:WND,51.45458,-0.210308,0.08,
local-authority-eng:WND,51.4249,-0.162977,0.03,
local-authority-eng:WND,51.444655,-0.241434,0.03,
local-authority-eng:WND,51.4369,-0.246004,0.36,
local-authority-eng:WND,51.437055,-0.187007,0.03,
local-authority-eng:WND,51.478098,-0.144467,0.38,
local-authority-eng:WND,51.466756,-0.156848,0.4,
local-authority-eng:WND,51.466849,-0.153663,0.05,
local-authority-eng:WND,51.429464,-0.17016,0.16,
local-authority-eng:WND,51.466567,-0.180497,0.44,
local-authority-eng:WND,51.468759,-0.225533,0.15,
local-authority-eng:WND,51.462387,-0.195721,0.54,
local-authority-eng:WND,51.45374,-0.192449,0.08,
local-authority-eng:WND,51.440725,-0.185941,0.01,
local-authority-eng:WND,51.47181,-0.177624,0.12,
local-authority-eng:WND,51.463093,-0.207729,0.03,
local-authority-eng:WND,51.460427,-0.21457,0.01,
local-authority-eng:WND,51.42947,-0.172864,0.05,
local-authority-eng:WND,51.461751,-0.173821,0.04,
local-authority-eng:WND,51.462999,-0.215723,0.03,
local-authority-eng:WND,51.464303,-0.184071,5.32,
local-authority-eng:WND,51.469957,-0.178116,0.3,
local-authority-eng:WND,51.471151,-0.176873,0.61,
local-authority-eng:WND,51.471883,-0.176498,0.3,
local-authority-eng:WND,51.469259,-0.177769,0.74,
local-authority-eng:WND,51.465218,-0.181616,0.31,
local-authority-eng:WND,51.465974,-0.18111,0.36,
local-authority-eng:WND,51.469916,-0.176649,0.7,
local-authority-eng:WND,51.481027,-0.139192,0.34,
local-authority-eng:WND,51.481714,-0.139438,0.46,
local-authority-eng:WND,51.479506,-0.136288,0.55,
local-authority-eng:WND,51.460252,-0.194294,0.62,
local-authority-eng:WND,51.45977,-0.192182,2.71,
local-authority-eng:WND,51.459484,-0.194051,0.44,
local-authority-eng:WND,51.46125,-0.197206,0.39,
local-authority-eng:WND,51.463087,-0.186869,0.58,
local-authority-eng:WND,51.466503,-0.175215,15.87,
local-authority-eng:WND,51.428578,-0.166412,2.09,
local-authority-eng:WND,51.425009,-0.173962,1.04,
local-authority-eng:WND,51.443347,-0.150538,0.63,
local-authority-eng:WND,51.450402,-0.243285,5.35,
local-authority-eng:WND,51.439359,-0.246256,1.95,
local-authority-eng:WND,51.447701,-0.188097,2.51,
local-authority-eng:WND,51.457714,-0.1971,0.41,
local-authority-eng:WND,51.459891,-0.195949,1.78,
local-authority-eng:WND,51.459182,-0.194883,0.29,
local-authority-eng:WND,51.460342,-0.189626,1.01,
local-authority-eng:WND,51.44622,-0.192343,2.22,
local-authority-eng:BAR,54.109013,-3.220789,0.39,
local-authority-eng:BAR,54.121855,-3.198981,1.45,
local-authority-eng:MSS,51.005677,-0.107759,0.21,
local-authority-eng:NKE,53.000879,-0.393631,1.84,
local-authority-eng:NKE,53.157441,-0.69712,8.29,
local-authority-eng:PEN,53.9209,-2.17353,0.11,
local-authority-eng:PEN,53.9126,-2.18817,0.22,
local-authority-eng:PEN,53.9178,-2.18389,0.05,
local-authority-eng:PEN,53.9199,-2.17163,0.14,
local-authority-eng:PEN,53.9156,-2.18512,0.14,
local-authority-eng:PEN,53.8185,-2.2309,0.39,
local-authority-eng:PEN,53.8224,-2.22047,0.26,
local-authority-eng:PEN,53.8603,-2.27248,0.25,
local-authority-eng:PEN,53.8621,-2.16165,0.78,
local-authority-eng:PEN,53.8497,-2.17601,0.29,
local-authority-eng:PEN,53.9151,-2.14397,0.06,
local-authority-eng:PEN,53.8774,-2.17236,0.99,
local-authority-eng:PEN,53.8454,-2.26819,1.98,
local-authority-eng:PEN,53.8391,-2.18521,0.3,
local-authority-eng:PEN,53.8355,-2.19757,0.32,
local-authority-eng:PEN,53.8371,-2.21423,0.07,
local-authority-eng:PEN,53.8445,-2.20366,0.09,
local-authority-eng:PEN,53.8412,-2.21875,1.42,
local-authority-eng:PEN,53.8405,-2.21316,0.04,
local-authority-eng:PEN,53.8355,-2.21759,0.02,
local-authority-eng:PEN,53.85332,-2.174334,2.29,
local-authority-eng:PEN,53.852529,-2.17076,2.88,
local-authority-eng:PEN,53.8424,-2.21056,2.56,
local-authority-eng:PEN,53.8221,-2.23737,1.59,
local-authority-eng:PEN,53.8524,-2.1786,0.29,
local-authority-eng:PEN,53.913931,-2.143212,1.35,
local-authority-eng:PEN,53.9208,-2.18841,0.09,
local-authority-eng:PEN,53.8476,-2.13589,0.72,
local-authority-eng:PEN,53.825,-2.23746,3.04,
local-authority-eng:PEN,53.8581,-2.17152,0.29,
local-authority-eng:PEN,53.8373,-2.19914,0.42,
local-authority-eng:PEN,53.8396,-2.20968,0.93,
local-authority-eng:PEN,53.8247,-2.22734,0.25,
local-authority-eng:PEN,53.905,-2.16873,0.13,
local-authority-eng:WYO,51.5825,-0.710374,0.15,
local-authority-eng:WYO,51.6338,-0.771823,0.89,
local-authority-eng:WYO,51.6305,-0.75028,0.25,
local-authority-eng:WYO,51.634,-0.760696,0.08,
local-authority-eng:WYO,51.6406,-0.750474,0.11,
local-authority-eng:WYO,51.6346,-0.765707,0.3,
local-authority-eng:WYO,51.6335,-0.769934,0.02,
local-authority-eng:WYO,51.6372,-0.773306,0.14,
local-authority-eng:WYO,51.6368,-0.771874,0.19,
local-authority-eng:WYO,51.6362,-0.742128,0.18,
local-authority-eng:WYO,51.6283,-0.744881,3.37,
local-authority-eng:WYO,51.6286,-0.756082,1.39,
local-authority-eng:WYO,51.6295,-0.757424,0.55,
local-authority-eng:WYO,51.6368,-0.753642,2.12,
local-authority-eng:WYO,51.6291,-0.742521,0.68,
local-authority-eng:WYO,51.6327,-0.765186,0.54,
local-authority-eng:WYO,51.6318,-0.763971,0.33,
local-authority-eng:WYO,51.6307,-0.757783,0.18,
local-authority-eng:WYO,51.6238,-0.777399,0.7,
local-authority-eng:WYO,51.6236,-0.728796,0.11,
local-authority-eng:WYO,51.6329,-0.770595,0.21,
local-authority-eng:WYO,51.6255,-0.733671,0.16,
local-authority-eng:WYO,51.6261,-0.735804,0.18,
local-authority-eng:WYO,51.6302,-0.765098,0.24,
local-authority-eng:WYO,51.624,-0.780564,0.39,
local-authority-eng:WYO,51.6322,-0.758454,0.19,
local-authority-eng:WYO,51.6319,-0.75682,0.51,
local-authority-eng:WYO,51.6417,-0.721934,0.27,
local-authority-eng:WYO,51.646,-0.730094,0.76,
local-authority-eng:WYO,51.6281,-0.745292,0.12,
local-authority-eng:WYO,51.6339,-0.723609,0.16,
local-authority-eng:WYO,51.6313,-0.764604,1.2,
local-authority-eng:WYO,51.6185,-0.791014,0.03,
local-authority-eng:WYO,51.6258,-0.735124,0.08,
local-authority-eng:WYO,51.6328,-0.761643,0.06,
local-authority-eng:WYO,51.6376,-0.702602,0.09,
local-authority-eng:WYO,51.6067,-0.803652,0.9,
local-authority-eng:WYO,51.6259,-0.777665,1.73,
local-authority-eng:WYO,51.633,-0.751907,0.05,
local-authority-eng:WYO,51.6369,-0.772338,0.12,
local-authority-eng:WYO,51.6263,-0.737968,0.1,
local-authority-eng:WYO,51.6338,-0.764636,0.03,
local-authority-eng:WYO,51.6384,-0.781978,0.23,
local-authority-eng:WYO,51.6293,-0.750157,0.06,
local-authority-eng:WYO,51.6259,-0.735568,0.08,
local-authority-eng:WYO,51.6313,-0.753361,0.04,
local-authority-eng:WYO,51.6274,-0.735611,0.11,
local-authority-eng:WYO,51.6283,-0.748974,0.01,
local-authority-eng:WYO,51.637,-0.769667,0.1,
local-authority-eng:WYO,51.6381,-0.754599,0.04,
local-authority-eng:WYO,51.6309,-0.753156,0.02,
local-authority-eng:WYO,51.633,-0.758476,0.01,
local-authority-eng:WYO,51.633,-0.758586,0.01,
local-authority-eng:WYO,51.6139,-0.733499,3.9,
local-authority-eng:WYO,51.6523,-0.713258,0.31,
local-authority-eng:WYO,51.6577,-0.704974,0.62,
local-authority-eng:WYO,51.6479,-0.710119,0.08,
local-authority-eng:WYO,51.619,-0.830298,0.35,
local-authority-eng:WYO,51.6069,-0.69345,0.09,
local-authority-eng:WYO,51.5697,-0.774191,0.07,
local-authority-eng:WYO,51.5756,-0.770391,1.57,
local-authority-eng:WYO,51.5702,-0.777953,1.57,
local-authority-eng:WYO,51.573,-0.776618,0.1,
local-authority-eng:WYO,51.5733,-0.774798,0.03,
local-authority-eng:WYO,51.57,-0.773938,0.21,
local-authority-eng:WYO,51.5715,-0.768059,0.2,
local-authority-eng:WYO,51.5741,-0.777149,0.25,
local-authority-eng:WYO,51.7281,-0.83815,3.8,
local-authority-eng:WYO,51.7162,-0.84244,3.05,
local-authority-eng:WYO,51.7178,-0.842814,2.01,
local-authority-eng:WYO,51.7263,-0.832253,0.33,
local-authority-eng:WYO,51.6756,-0.822603,0.67,
local-authority-eng:WYO,51.6794,-0.832861,10.29,
local-authority-eng:WYO,51.6742,-0.825218,1.49,
local-authority-eng:WYO,51.6472,-0.863937,9.85,
local-authority-eng:WYO,51.6576,-0.738119,7.58,
local-authority-eng:WYO,51.6081,-0.798019,0.63,
local-authority-eng:WYO,51.5473,-0.841252,3.3,
local-authority-eng:WYO,51.5778,-0.750975,1.14,
local-authority-eng:WYR,53.829946,-2.997998,0.61,
local-authority-eng:WYR,53.897245,-2.781751,2.87,
local-authority-eng:WYR,53.921435,-3.01868,0.05,
local-authority-eng:WYR,53.888771,-3.005927,5.16,
local-authority-eng:WYR,53.850689,-2.988458,0.12,
local-authority-eng:WYR,53.921991,-2.962063,0.12,
local-authority-eng:WYR,53.844418,-2.992506,0.14,
local-authority-eng:WYR,53.830047,-2.978081,1.18,
local-authority-eng:WYR,53.88125,-2.772782,0.6,
local-authority-eng:WYR,53.960543,-2.776809,0.43,
local-authority-eng:WYR,53.921166,-2.882255,1.69,
local-authority-eng:WYR,53.955946,-2.774727,0.27,
local-authority-eng:WYR,53.857851,-2.985434,0.61,
local-authority-eng:WYR,53.924354,-3.006143,0.05,
local-authority-eng:WYR,53.849312,-2.991998,0.07,
local-authority-eng:WYR,53.920651,-3.021006,0.14,
local-authority-eng:WYR,53.902791,-2.773271,0.07,
local-authority-eng:WYR,53.927979,-3.012169,0.22,
local-authority-eng:WYR,53.921139,-3.014364,0.07,
national-park-authority:Q72617669,54.409096,-1.264784,0.49,
national-park-authority:Q72617669,54.534216,-0.776159,0.4,
national-park-authority:Q72617669,54.245064,-0.490664,0.72,
local-authority-eng:BAR,54.126202,-3.23147,0.26,
local-authority-eng:BAR,54.104576,-3.230275,0.12,
local-authority-eng:BAR,54.124448,-3.236305,2.82,
local-authority-eng:BAR,54.117641,-3.227241,0.5,
local-authority-eng:BEN,51.553912,-0.290867,0.05,
local-authority-eng:BEN,51.537833,-0.206572,0.19,
local-authority-eng:BEN,51.55366,-0.287414,0.03,
local-authority-eng:BEN,51.557265,-0.287561,0.15,
local-authority-eng:BEN,51.542723,-0.266283,0.6,
local-authority-eng:BEN,51.561992,-0.278971,0.54,
local-authority-eng:BEN,51.555198,-0.28568,0.29,
local-authority-eng:BEN,51.55931,-0.279098,0.75,
local-authority-eng:BEN,51.548262,-0.249061,0.3,
local-authority-eng:BEN,51.544644,-0.274157,0.92,
local-authority-eng:BEN,51.589295,-0.280717,0.11,
local-authority-eng:BEN,51.555848,-0.227657,0.42,
local-authority-eng:BEN,51.540084,-0.297194,2.58,
local-authority-eng:BEN,51.539113,-0.258119,0.85,
local-authority-eng:BEN,51.538681,-0.238972,0.08,
local-authority-eng:BEN,51.553667,-0.244992,0.69,
local-authority-eng:BEN,51.581663,-0.262258,0.16,
local-authority-eng:BEN,51.589542,-0.254425,0.12,
local-authority-eng:BEN,51.537953,-0.248506,0.02,
local-authority-eng:BEN,51.536409,-0.247183,0.1,
local-authority-eng:BEN,51.598367,-0.265414,0.28,
local-authority-eng:BEN,51.535804,-0.205099,0.03,
local-authority-eng:BEN,51.541161,-0.255837,0.06,
local-authority-eng:BEN,51.551443,-0.218638,0.1,
local-authority-eng:BEN,51.544976,-0.206123,0.06,
local-authority-eng:BEN,51.559955,-0.284618,1.46,
local-authority-eng:BEN,51.549727,-0.227357,0.16,
local-authority-eng:BEN,51.538574,-0.194989,0.09,
local-authority-eng:BEN,51.573166,-0.295142,0.19,
local-authority-eng:BEN,51.553813,-0.264184,0.21,
local-authority-eng:BEN,51.547079,-0.268581,0.07,
local-authority-eng:BEN,51.548652,-0.247231,0.09,
local-authority-eng:BEN,51.53982,-0.299725,0.3,
local-authority-eng:BEN,51.573341,-0.293744,0.07,
local-authority-eng:BEN,51.535671,-0.246623,0.02,
local-authority-eng:BEN,51.558721,-0.274246,1.04,
local-authority-eng:BEN,51.559534,-0.219417,0.01,
local-authority-eng:BEN,51.55262,-0.295307,0.21,
local-authority-eng:BEN,51.55482,-0.2905,2.19,
local-authority-eng:BEN,51.550904,-0.288947,8.36,
local-authority-eng:BEN,51.556355,-0.285252,0.87,
local-authority-eng:BEN,51.560682,-0.2826,0.21,
local-authority-eng:BEN,51.561367,-0.280706,1.15,
local-authority-eng:BEN,51.557647,-0.27707,4.47,
local-authority-eng:BEN,51.564959,-0.277106,0.38,
local-authority-eng:BEN,51.560691,-0.275666,1.45,
local-authority-eng:BEN,51.559601,-0.273527,1.36,
local-authority-eng:BEN,51.539716,-0.301535,0.76,
local-authority-eng:BEN,51.539164,-0.293957,1.9,
local-authority-eng:BEN,51.54035,-0.292098,2.7,
local-authority-eng:BEN,51.540634,-0.289356,1.64,
local-authority-eng:BEN,51.551088,-0.249134,0.82,
local-authority-eng:BEN,51.55039,-0.246694,1.95,
local-authority-eng:BEN,51.55913,-0.250492,0.25,
local-authority-eng:BEN,51.560004,-0.252867,0.1,
local-authority-eng:BEN,51.536982,-0.245414,0.21,
local-authority-eng:BEN,51.580887,-0.314707,2.25,
local-authority-eng:BEN,51.586387,-0.300449,0.47,
local-authority-eng:BEN,51.592393,-0.284888,3.69,
local-authority-eng:BEN,51.543281,-0.271719,2.99,
local-authority-eng:BEN,51.549366,-0.238899,0.16,
local-authority-eng:BEN,51.549366,-0.238899,0.16,
local-authority-eng:BEN,51.548396,-0.238387,0.03,
local-authority-eng:BEN,51.553423,-0.295141,0.05,
local-authority-eng:BEN,51.579483,-0.262233,1.27,
local-authority-eng:BEN,51.547435,-0.228226,0.03,
local-authority-eng:BEN,51.53644,-0.247621,0.04,
local-authority-eng:BEN,51.534202,-0.22068,0.04,
local-authority-eng:BEN,51.562824,-0.322106,0.13,
local-authority-eng:BEN,51.554261,-0.212989,0.02,
local-authority-eng:BEN,51.551927,-0.2947,0.05,
local-authority-eng:BEN,51.551166,-0.300957,0.05,
local-authority-eng:BEN,51.550443,-0.239578,0.06,
local-authority-eng:BEN,51.553763,-0.287016,0.04,
local-authority-eng:BEN,51.549018,-0.23962,0.05,
local-authority-eng:BEN,51.539942,-0.20819,0.09,
local-authority-eng:BEN,51.551805,-0.299463,0.03,
local-authority-eng:BEN,51.530619,-0.267105,0.26,
local-authority-eng:BEN,51.53036,-0.216982,0.12,
local-authority-eng:BEN,51.582803,-0.314442,0.1,
local-authority-eng:BEN,51.528467,-0.196487,0.24,
local-authority-eng:BEN,51.556109,-0.28672,0.05,
local-authority-eng:BEN,51.566975,-0.234846,0.15,
local-authority-eng:BEN,51.536612,-0.250438,0.05,
local-authority-eng:BEN,51.548044,-0.238823,0.04,
local-authority-eng:BEN,51.546768,-0.297169,0.1,
local-authority-eng:BEN,51.536085,-0.250113,0.15,
local-authority-eng:BEN,51.545146,-0.214931,0.09,
local-authority-eng:BEN,51.537546,-0.206303,0.15,
local-authority-eng:BEN,51.541942,-0.302218,0.09,
local-authority-eng:BEN,51.533373,-0.199074,1.45,
local-authority-eng:BEN,51.528371,-0.216502,0.08,
local-authority-eng:BEN,51.551229,-0.308531,0.09,
local-authority-eng:BEN,51.547378,-0.249389,0.02,
local-authority-eng:BEN,51.542001,-0.199256,0.02,
local-authority-eng:BEN,51.561462,-0.234741,0.18,
local-authority-eng:BEN,51.537097,-0.206876,0.07,
local-authority-eng:BEN,51.536096,-0.247247,0.07,
local-authority-eng:BEN,51.538967,-0.251811,0.1,
local-authority-eng:BEN,51.542846,-0.227628,0.05,
local-authority-eng:BEN,51.541931,-0.29729,0.15,
local-authority-eng:BEN,51.579816,-0.31236,0.07,
local-authority-eng:BEN,51.564521,-0.224464,0.05,
local-authority-eng:BEN,51.545883,-0.206801,0.06,
local-authority-eng:BEN,51.590097,-0.283476,0.26,
local-authority-eng:BEN,51.543749,-0.201148,0.03,
local-authority-eng:BEN,51.554514,-0.250107,0.11,
local-authority-eng:BEN,51.536683,-0.206548,0.08,
local-authority-eng:BEN,51.547423,-0.232853,0.02,
local-authority-eng:BEN,51.567229,-0.235825,0.08,
local-authority-eng:BEN,51.543743,-0.215198,0.07,
local-authority-eng:CAB,52.194169,0.131531,0.7,
local-authority-eng:CAB,52.198021,0.139577,1.15,
local-authority-eng:CAB,52.216559,0.125366,0.42,
local-authority-eng:CAB,52.207765,0.136167,0.43,
local-authority-eng:CAB,52.225843,0.110838,0.71,
local-authority-eng:CAB,52.220859,0.15753,0.42,
local-authority-eng:CAB,52.230858,0.13124,0.31,
local-authority-eng:CAB,52.165418,0.106186,1.71,
local-authority-eng:CAB,52.182322,0.169531,0.36,
local-authority-eng:CAB,52.187739,0.15547,2.8,
local-authority-eng:CAB,52.229881,0.145387,2.41,
local-authority-eng:CAB,52.181192,0.120299,1.67,
local-authority-eng:CAB,52.218776,0.109732,1.47,
local-authority-eng:CAB,52.203477,0.130532,0.48,
local-authority-eng:CAB,52.201537,0.144915,0.8,
local-authority-eng:CAB,52.213795,0.120464,0.77,
local-authority-eng:CAB,52.215092,0.133918,0.6,
local-authority-eng:CAB,52.231894,0.158974,52.64,
local-authority-eng:ELM,51.383359,-0.417178,0.02,
local-authority-eng:ELM,51.39264,-0.331679,0.06,
local-authority-eng:ELM,51.384017,-0.416637,0.1,
local-authority-eng:ELM,51.389657,-0.412778,0.04,
local-authority-eng:ELM,51.368668,-0.447623,0.28,
local-authority-eng:ELM,51.371935,-0.455314,0.05,
local-authority-eng:ELM,51.373011,-0.403426,16.73,
local-authority-eng:ELM,51.375351,-0.454524,0.1,
local-authority-eng:ELM,51.372012,-0.459823,0.03,
local-authority-eng:ELM,51.393801,-0.332973,0.16,
local-authority-eng:ELM,51.403578,-0.367669,0.5,
local-authority-eng:ELM,51.332176,-0.415352,0.6,
local-authority-eng:ELM,51.372709,-0.439771,0.04,
local-authority-eng:ELM,51.372934,-0.455395,0.14,
local-authority-eng:ELM,51.384461,-0.418174,0.05,
local-authority-eng:ELM,51.382644,-0.323707,0.29,
local-authority-eng:ELM,51.37393,-0.439615,0.02,
local-authority-eng:ELM,51.36194,-0.445452,0.15,
local-authority-eng:ELM,51.375199,-0.408924,0.4,
local-authority-eng:ELM,51.392732,-0.352172,3.03,
local-authority-eng:ELM,51.376221,-0.355926,0.11,
local-authority-eng:ELM,51.389335,-0.325001,0.06,
local-authority-eng:ELM,51.39887,-0.34935,0.1,
local-authority-eng:ELM,51.367807,-0.365163,0.12,
local-authority-eng:ELM,51.366605,-0.368611,0.13,
