resource-date,entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource,name
2019-11-24,2018-12-11,local-authority-eng:EAS,RO16,Land at junction of Northbourne Road and Britland Estate,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,owned by a public authority,permissioned,full planning permission,,,,0.11,8,8,2018-12-11,,". "" Demolition of 4no. 3 bed houses and erections of 7no. 2 bed flats and5no. 1 bed flats. Creation of 12no. car park spaces and associated bin and bike stores.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE43,Senlac House 53-59 Seaside,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.04,8,8,2017-12-20,,". ""Convert offices on ground floor, facing Seaside and Marine Road, into6 x 1 bedroom apartments and 2 x 2 bedroom apartments""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE51,192 Seaside/2a Hoad Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.06,9,9,2018-12-11,,". ""Proposed demolition of existing buildings and erection of 6no. 2bed houses, 1no. 1bed bungalow, 1no. 1bed flat, 1no. 2bed flat and 1no. retail unit. Revised Site Layout Plan with no car parking spaces proposed. This application relates to site of 192 Seaside and 2a Hoad Road.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE57,2a Cavendish Avenue,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.1,7,7,2017-12-20,,". ""Proposed redevelopment and change of use, demolition of part of existing building and conversion of 1 ground floor store to 1no. one bedroom flat. Erection of 2no. 3 bedroom semi-detached houses and 4no.2 bedroom semi-detached houses along with parking spaces (Outline planning permission with landscaping reserved)(AMENDED PLANS RECIEVED RELOCATING 2x UNITS ALONG BOURNE STREET AND REVISED PARKING LAyOUT""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE63,183a Langney Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.03,9,9,2017-12-20,,". ""Demolition of 3 vacant retail units and construction of 9no. one and two bed apartments""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE64,"Heatherleigh Hotel, Royal Parade",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.07,16,16,2017-12-20,,". ""Proposed change of use from redundant hotel into 12no. holiday flats and 16no. residential flats including demolition of 4no. garages at rear, alterations to remaining three garages to form secure cycle storage and refuse storage, together with the formation of parking spaces. Removal of front sun lounge.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE65,Unit 2 Fort Lane,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.11,7,7,2017-12-20,,". ""Development of 7 no residential units and 16 no car parking spaces, located on 2 adjacent sites in Fort Lane.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE84,11-17 Manifold Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.08,5,5,2018-12-11,,". ""Erection of 5no 2 bed dwellings together with parking spaces and access drive.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SE87,74 Beach Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.04,8,8,2018-12-11,,". ""Change of use extension and conversion of children's nursery, to form8 x self contained residential flats, consisting of 5 x 1 bed flats and 3 x 2 bed flats. """,6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,SO02,Sovereign Harbour Site 2,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.22,6,6,2018-12-11,,,6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,ST09,"The Lodge Inn, 559 Seaside",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.11,5,5,2017-12-20,,". ""Redevelopment of site including demolition of public house, redundant bus shelter and toilets and the erection of 6 no. 3 bedroom houses with integral garages""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO102,6 Station Parade,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.01,5,5,2018-12-11,,". ""Conversion of existing first and second floor offices to form 4no. self-contained residential flats (two x 1bed and two x 2bed) and separation of existing ground floor shop into two separate units with new frontage to provide new shopfronts and two residential accesses to upper floors.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO103,Garages between 5 and 10 North Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.04,5,5,2017-12-20,,". ""Outline planning permission (Layout and Scale) for construction of three storey building containing 4x1 bedroom apartments over ground and first floor and 1x2 bedroom apartment to second floor""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO129,Albany Lions Hotel Grand Parade,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.07,10,10,2018-12-11,,". ""Proposed change of use of the function suite/reception rooms, ancillary storage/offices of The Albany Hotel from C1 to C3 to form 10N° one bedroom dwellings. To include roof and side extension to create a first floor and external alterations to the front and side elevation.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO130,Berkley House 26-28 Gildredge Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,other,,,,0.08,28,28,2018-12-11,,". ""Notification for Prior Approval for Proposed Change of Use of a building from Office Use (Class B1(a)) to Dwellinghouse (class C3) tocreate 28no. residential apartments.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO27,Cavendish Business Centre 86a Cavendish Place,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.03,5,5,2018-12-11,,". ""Conversion of 9no. commercial units into 5no. one bedroom flats""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO52,"Eastbourne Law Courts, Old Orchard Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,mixed ownership,not permissioned,,,,,0.25,28,28,2018-12-11,,,6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO71,Greencoat House 32 St Leonards Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,other,,,,0.07,9,9,2017-12-20,,". ""Prior Approval application for Change of Use of the first, second andthird floor of the building from office use (Class B1(a)) to residential (Class C3) to provide 9 self-contained flats""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO75,Land to rear of 48 St Leonards Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.05,7,7,2017-12-20,,". ""Outline application (relating to Layout, Scale and Means of Access) for new build 3 storey residential accommodation consisting of 9 separate residential units (5 x 1 bed, 2 x 2 bed, 2 x 3 bed) with 11 car parking spaces""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO77,Map House 34-36 St Leonards Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,other,,,,0.07,16,16,2017-12-20,,". ""Change of use from B1 (office) to C3 (dwelling)""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO83,Regent Hotel 3 Cavendish Place,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.01,5,5,2017-12-20,,". ""Conversion of property into 5 flats 3no 2 bed flats and 2no 1 bed flats""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO87,St Annes House 2 St Annes Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,,permissioned,other,,,,0.18,35,35,2017-12-20,,". ""Change of use from office B1 to one and two bedroom flats C3.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO98,7 Upperton Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.23,58,58,2017-12-20,,". ""Demolition of existing buildings and redevelopment to form circa 61 one and two bed sheltered apartments for the elderly including communal facilities, access, car parking and landscaping""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,TO99,7c Bolton Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.03,6,6,2018-12-11,,". ""Proposed development to 7b and 7c Bolton Road for the creation of 2no two bed flats and 4no one bed flats. Works to include: second storey extension to 7c, part first storey part second storey rear extension to 7b, additional windows to all elevations along with internal alterations to all floors, commercial units to be retained at ground and mezzanine floor levels""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,UP04,Former St Wilfrids Hospice Mill Gap Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.31,9,9,2018-12-11,,". ""Demolition of part of former Hospice building. Conversion and change of use of remaining former Hospice into 3 dwellinghouses. In addition, construction of 6 further dwellinghouses on the site. Minoralterations to include reconfiguration and insertion of new windows atCoach House (Cottage).""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,UP18,Cedar House 29 Bedfordwell Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.12,7,7,2018-12-11,,". ""Demolition of existing building and erection of 7 flats with associated hard and soft landscaping""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,UP24,20 Upperton Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,other,,,,0.2,78,78,2017-12-20,,". ""Change of use from B1 (office) to C3 (dwelling houses) - creation of 32no. 1 bed apartments and 24no. 2 bed apartments.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,UP28,3 Hartfield Lane,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.04,5,5,2018-12-11,,". ""Demolition of existing rear extensions and erection of replacement twostorey rear extension along with the refurbishment and conversion of the main hall to create 3no. 2bed maisonettes and 2no. 1bed flats withnew vehicular access to Hartfield Lane and 5 no.parking spaces to the rear.""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-11-24,2018-12-11,local-authority-eng:EAS,UP31,"Southfields House, Southfields Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.1,6,6,2018-12-11,,". ""Division of existing building into one building of 5no. residential units, and a separate 5 bedroom dwelling with 2no. two storey rear extensions; two storey extension to the front and dormers in the roof along with associated alterations""",6a1781f7f8d88659c7fcf54c04a00e6b626db26ad5169c9e6a15a55dd545c640,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,180556,Greencoat House 32 St Leonards Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.068,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,EP36,Former Railway Sidings Tutts Barn Lane,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,4.06,181,181,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,LA35,"Woods Cottages, Swanley Close",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,pending decision,,,,,0.22,8,8,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,LA44,Car Park rear of Langney shopping centre,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,pending decision,,,,,0.12,9,9,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,ME05,"Wood Winton, 63A Silverdale Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.37,6,6,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,ME28,"Kempston, 3 Granville Road, Eastbourne, East Sussex, BN20 7EB",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.12,8,8,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,OL16,"Milton Garage, 72a Milton Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.11,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,OL19,"The Mews, 5 Watts Lane",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.04,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,OL21,Garages to the rear of 36-40 Broomfield Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.18,9,9,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,RO05,1a Stanstead Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.08,6,6,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,RO15,"Former Dairy Crest Depot, Waterworks Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.52,58,58,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,RO20,"ESK, Courtlands Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,1.27,138,138,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE04,59 Bourne Street,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.05,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE12,55a/67a Willowfield Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.27,39,39,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE13,"Coachmakers Business Centre, 116a Seaside",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.1,6,6,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE26,"Marshalls Yard, Winchelsea Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,outline planning permission,,,,0.12,9,9,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE45,Garages rear 1-11 Wannock Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.14,12,12,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,SE89,Garages to the rear of 13-19 Wannock Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.12,10,10,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO115,"Vincents Yard, 65a Susans Road, Eastbourne, East Sussex, BN21 3TG",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.07,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO116,5c Commercial Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.05,11,11,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO120,"Debenhams, Terminus Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.35,32,32,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO121,"TJ Hughes, Terminus Road",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.17,16,16,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO24,111a Ashford Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,not owned by a public authority,not permissioned,,,,,0.19,9,9,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
2019-12-19,2019-12-12,local-authority-eng:EAS,TO51,3-5 Susans Road,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,yes,not owned by a public authority,permissioned,full planning permission,,,,0.08,5,5,2019-12-12,,,aa901532f1d0dedc317f50f8a9af1b47c921b909c2ec394bdd3ca6d3361d8ce3,Eastbourne Borough Council
